zone,year_mean,length_interval,forest_area_change,forest_area_abs,wood_harvest_int_change,after_storm,human_pop_change,mechanisation_abs,mechanisation_period,grassland_area_change,grassland_area_abs,temperature_change,temperature_abs
SouthernAlps,1985.5,12,1.02328459085019,47.4816511964897,-0.0173348902962023,FALSE,1.08319238514015,0.836497753764455,FALSE,-0.0895416877166915,9.78341039775567,0.103725335763546,0.318258105501568
SouthernAlps,1987.5,8,0.465215816229554,50.1378630476202,0.000587996558508331,FALSE,1.24090714613428,0.883063721624388,FALSE,-0.0955577378606916,9.6039024942513,0.208743936841328,0.406754652880021
SouthernAlps,1993.5,8,-0.236925756171141,50.1632046724506,0.0227686659185783,FALSE,1.58581822359389,0.91056906386329,FALSE,0.0182519534171518,9.42424051973139,0.00727760906390199,0.933540926168566
SouthernAlps,1995.5,12,0.267324018751763,50.2312498038387,-0.00239811361558933,FALSE,1.16935969954716,0.915600837601798,FALSE,-0.0174110783210893,9.36456782593142,0.00520602585357625,0.93730142347688
SouthernAlps,1999.5,8,0.316973614175085,50.3199756594038,-0.0318780799257753,FALSE,0.981741530461132,0.926710121823259,FALSE,-0.0572124092047644,9.26953603995909,0.113867550115279,1.08087646417926
SouthernAlps,2005.5,8,0.361560523038911,50.5040114623254,0.0356540252640923,FALSE,1.57994467825021,0.970813196278178,FALSE,0.0284333636840859,9.19669930062534,0.000940423827272498,1.27379884951987
SouthernAlps,2005.5,12,0.340313033367845,50.5189543375078,0.036911408081499,FALSE,1.47264844808079,0.977345259807829,FALSE,0.0117757828646721,9.20515302686317,0.0111122507475019,1.21119458252147
SouthernAlps,2011.5,8,0.252322858933567,50.6916433131934,0.0228352490414327,FALSE,1.47792513222895,1.05931939187074,FALSE,0.00228853962500192,9.28974548699706,0.149049920239113,1.3897071703432
SouthernAlps,2015.5,12,0.234607588044231,50.7566836227018,0.00903670357976797,FALSE,0.713930705279073,1.13559222836599,FALSE,-0.0452146579806805,9.13296224585641,0.0719061459302297,1.64681076888423
SouthernAlps,2017.5,8,-0.152844543634854,50.8025585713813,-0.00342521595288992,FALSE,0.0142671085340794,1.17386996784174,FALSE,-0.0658299119280737,9.05438449028018,-0.034290178205537,1.8704333792886
